id,sentiment,score_compound,score_neg,score_neu,score_pos
1359761,neu,0.0407,0.228,0.456,0.316
1359766,neu,-0.872,0.121,0.829,0.05
1359768,neu,-0.4215,0.115,0.824,0.062
1359769,neu,-0.4404,0.112,0.888,0.0
1359780,neu,0.3612,0.0,0.545,0.455
1359783,neu,0.296,0.0,0.947,0.053
1359784,neu,0.1326,0.0,0.798,0.202
1359785,neu,0.0,0.0,1.0,0.0
1359786,neu,0.0,0.0,1.0,0.0
1359795,neu,0.0,0.0,1.0,0.0
1359796,neu,0.0,0.0,1.0,0.0
1359797,neu,0.0,0.0,1.0,0.0
1359800,neu,-0.5255,0.195,0.805,0.0
1359804,neu,0.3612,0.0,0.844,0.156
1359805,neu,-0.34,0.088,0.912,0.0
1359806,neu,0.2732,0.0,0.877,0.123
1359815,neu,0.1154,0.092,0.811,0.098
1359816,neu,0.8402,0.0,0.756,0.244
1359817,neu,-0.5959,0.174,0.752,0.074
1359818,neu,0.7218,0.0,0.699,0.301
1359819,neu,0.2732,0.09,0.773,0.137
1359826,neu,0.7906,0.0,0.741,0.259
1359835,neu,-0.7278,0.096,0.88,0.024
1359836,neu,-0.3182,0.255,0.584,0.161
1359837,neu,-0.4404,0.209,0.791,0.0
1359838,neu,-0.4404,0.367,0.633,0.0
1359840,neu,-0.3726,0.038,0.947,0.016
1359842,pos,0.6808,0.0,0.313,0.688
1359844,neu,0.611,0.071,0.675,0.254
1359845,neu,0.971,0.088,0.717,0.196
1359846,neu,-0.9709,0.194,0.732,0.074
1359874,neu,-0.7351,0.315,0.598,0.087
1359879,neu,0.0,0.0,1.0,0.0
1359894,neu,-0.4019,0.12,0.823,0.057
1359899,neu,0.0,0.0,1.0,0.0
1359900,neu,0.0,0.0,1.0,0.0
1359903,pos,0.4574,0.0,0.251,0.749
1359905,neu,0.0,0.0,1.0,0.0
1359912,neu,-0.8033,0.323,0.605,0.072
1359914,neu,0.0,0.0,1.0,0.0
1359925,neu,-0.8611,0.173,0.743,0.085
1359942,neu,-0.3506,0.186,0.695,0.118
1359945,neu,0.0,0.0,1.0,0.0
1359965,neu,0.0,0.0,1.0,0.0
1359967,neu,0.128,0.0,0.936,0.064
1359973,neu,-0.9324,0.177,0.721,0.102
1359974,neu,-0.7571,0.344,0.581,0.075
1359976,neu,-0.7269,0.159,0.767,0.074
1359978,neu,0.8294,0.091,0.776,0.133
1359980,neu,-0.6486,0.371,0.629,0.0
1359982,neu,0.7622,0.085,0.589,0.326
1359986,neu,-0.9474,0.346,0.654,0.0
1359987,neu,-0.3818,0.061,0.939,0.0
1359988,neu,-0.4581,0.25,0.75,0.0
1360019,neu,0.296,0.0,0.862,0.138
1360024,neu,0.34,0.183,0.588,0.229
1360035,neu,-0.7041,0.235,0.657,0.108
1360067,neu,-0.0572,0.196,0.804,0.0
1360076,neu,0.0534,0.039,0.892,0.069
1360079,neu,0.0,0.0,1.0,0.0
1360083,neu,-0.2732,0.16,0.84,0.0
1360087,neu,0.0,0.0,1.0,0.0
1360088,neu,-0.6486,0.2,0.746,0.054
1360096,neu,0.1531,0.069,0.826,0.106
1360109,neu,-0.8205,0.101,0.862,0.037
1360119,neu,-0.1531,0.118,0.775,0.107
1360120,neu,0.9022,0.109,0.633,0.258
1360121,neu,0.8957,0.077,0.74,0.183
1360130,neu,-0.2263,0.133,0.788,0.079
1360131,neu,-0.7303,0.092,0.865,0.043
1360133,neu,0.5801,0.096,0.639,0.265
1360138,neu,0.7906,0.0,0.9,0.1
1360139,neu,0.0,0.0,1.0,0.0
1360141,neu,0.0,0.0,1.0,0.0
1360143,neu,0.0,0.0,1.0,0.0
1360148,neu,-0.9983,0.198,0.728,0.074
1360156,neu,0.7266,0.049,0.764,0.186
1360157,neu,-0.0572,0.026,0.974,0.0
1360158,neu,-0.5547,0.118,0.805,0.077
1360159,neu,0.5423,0.039,0.893,0.068
1360170,pos,0.3182,0.0,0.465,0.535
1360171,neu,0.144,0.091,0.752,0.157
1360178,neu,0.7574,0.0,0.762,0.238
1360187,neu,0.0,0.0,1.0,0.0
1360188,pos,0.2263,0.0,0.345,0.655
1360191,neu,0.5563,0.0,0.87,0.13
1360193,neu,0.0,0.0,1.0,0.0
1360198,neu,-0.1398,0.167,0.675,0.158
1360201,neu,-0.2732,0.114,0.822,0.064
1360203,neg,-0.4767,1.0,0.0,0.0
1360207,neu,0.0,0.0,1.0,0.0
1360212,neu,0.8225,0.0,0.583,0.417
1360216,pos,0.8126,0.0,0.263,0.737
1360217,neu,0.9724,0.0,0.85,0.15
1360219,neu,-0.9253,0.135,0.793,0.072
1360224,neu,0.6452,0.121,0.513,0.366
1360225,neu,-0.2846,0.074,0.926,0.0
1360236,neu,-0.7714,0.139,0.832,0.029
1360237,neu,-0.4588,0.286,0.714,0.0
1360251,neu,0.5574,0.0,0.833,0.167
1360259,neu,0.7806,0.084,0.811,0.106
1360260,neu,0.3412,0.0,0.821,0.179
1360265,neu,0.6862,0.089,0.79,0.121
1360276,neu,-0.5606,0.091,0.891,0.018
1360288,neu,0.5562,0.095,0.724,0.181
1360290,neu,0.0,0.0,1.0,0.0
1360295,neu,0.25,0.0,0.667,0.333
1360296,neu,-0.8631,0.269,0.691,0.04
1360297,neu,-0.0951,0.111,0.889,0.0
1360310,neg,-0.5859,0.792,0.208,0.0
1360312,neu,-0.1901,0.102,0.792,0.105
1360313,neu,0.0,0.0,1.0,0.0
1360329,neu,-0.9878,0.228,0.739,0.033
1360335,neu,0.0,0.0,1.0,0.0
1360345,neu,0.0258,0.075,0.832,0.093
1360347,neu,0.0,0.0,1.0,0.0
1360355,neu,0.0,0.0,1.0,0.0
1360356,neu,0.0,0.0,1.0,0.0
1360361,neu,-0.0777,0.167,0.674,0.158
1360363,neu,-0.4588,0.333,0.667,0.0
1360364,neu,0.1779,0.1,0.766,0.134
1360365,neu,0.9448,0.09,0.652,0.258
1360366,neu,0.7184,0.0,0.571,0.429
1360367,neu,0.4939,0.0,0.738,0.262
1360380,neu,0.0,0.0,1.0,0.0
1360387,neu,0.5859,0.0,0.725,0.275
1360394,neu,-0.5358,0.308,0.692,0.0
1360399,neu,-0.5719,0.179,0.821,0.0
1360400,neu,0.0,0.0,1.0,0.0
1360401,neu,-0.0516,0.154,0.702,0.145
1360407,neu,0.0,0.0,1.0,0.0
1360408,neu,0.0,0.0,1.0,0.0
1360409,neu,0.0,0.0,1.0,0.0
1360428,neu,-0.5423,0.467,0.533,0.0
1360429,neu,0.8327,0.0,0.767,0.233
1360430,neu,0.2481,0.0,0.847,0.153
1360431,neu,-0.1202,0.108,0.776,0.116
1360434,neu,0.8807,0.122,0.54,0.338
1360450,pos,0.4019,0.0,0.0,1.0
1360458,neu,-0.2187,0.147,0.754,0.099
1360459,neu,-0.9736,0.224,0.761,0.015
1360461,neu,0.0,0.0,1.0,0.0
1360470,pos,0.4404,0.0,0.408,0.592
1360471,neu,-0.7579,0.232,0.692,0.076
1360481,neu,0.8834,0.021,0.838,0.141
1360486,neu,-0.25,0.252,0.534,0.214
1360492,neu,0.3612,0.0,0.894,0.106
1360493,neu,0.7858,0.099,0.727,0.174
1360494,neu,0.7674,0.0,0.576,0.424
1360495,neu,0.7674,0.0,0.576,0.424
1360500,neu,0.6124,0.0,0.545,0.455
1360501,neu,-0.25,0.147,0.72,0.133
1360508,neu,0.7869,0.054,0.842,0.104
1360509,neu,0.0,0.0,1.0,0.0
1360510,neu,-0.4696,0.133,0.867,0.0
1360513,neu,0.2869,0.047,0.892,0.061
1360534,neu,0.0,0.0,1.0,0.0
1360535,neu,-0.0717,0.222,0.629,0.149
1360536,neu,0.0,0.0,1.0,0.0
1360537,neu,0.4019,0.0,0.748,0.252
1360538,neu,-0.5362,0.16,0.706,0.134
1360539,neu,0.926,0.0,0.76,0.24
1360540,neu,0.9493,0.0,0.702,0.298
1360541,neu,0.296,0.0,0.855,0.145
1360542,neu,0.3818,0.049,0.845,0.106
1360543,neu,0.8381,0.039,0.686,0.276
1360544,neu,0.25,0.177,0.565,0.258
1360545,neu,0.9914,0.086,0.725,0.19
1360546,neu,-0.5267,0.185,0.727,0.088
1360547,neu,0.7003,0.082,0.736,0.182
1360548,neu,0.9674,0.033,0.727,0.241
1360549,neu,-0.0516,0.178,0.658,0.164
1360550,neu,0.0,0.0,1.0,0.0
1360551,neu,0.3612,0.0,0.545,0.455
1360552,neu,0.6735,0.069,0.823,0.109
1360553,neu,0.2023,0.09,0.764,0.146
1360554,neu,-0.1007,0.195,0.632,0.172
1360555,neu,0.1779,0.155,0.696,0.148
1360556,neu,0.6908,0.0,0.725,0.275
1360557,neu,-0.6063,0.067,0.889,0.044
1360558,neu,0.0,0.0,1.0,0.0
1360581,neu,0.0258,0.173,0.647,0.18
1360582,neu,-0.5267,0.132,0.827,0.041
1360585,neu,0.0,0.0,1.0,0.0
1360592,neu,-0.9053,0.259,0.597,0.144
1360593,pos,0.296,0.0,0.0,1.0
1360605,neu,-0.9319,0.169,0.76,0.071
1360606,neu,0.4019,0.0,0.526,0.474
1360611,neu,0.1419,0.0,0.967,0.033
1360617,neu,0.0,0.0,1.0,0.0
1360627,neu,-0.4939,0.464,0.536,0.0
1360632,neu,0.4939,0.0,0.856,0.144
1360633,neu,0.0,0.0,1.0,0.0
1360634,neu,-0.9356,0.131,0.835,0.034
1360639,pos,0.4215,0.0,0.263,0.737
1360640,neu,0.3716,0.158,0.66,0.182
1360641,neu,0.0,0.0,1.0,0.0
1360642,neu,0.4019,0.0,0.769,0.231
1360644,neu,-0.9577,0.241,0.693,0.066
1360659,neu,0.4118,0.067,0.752,0.182
1360661,neu,0.6868,0.052,0.836,0.111
1360664,neu,-0.4184,0.188,0.812,0.0
1360678,neu,0.0,0.0,1.0,0.0
1360685,neu,0.2732,0.0,0.588,0.412
1360691,neu,0.1901,0.031,0.917,0.051
1360698,neu,-0.5421,0.121,0.833,0.046
1360699,neu,-0.0054,0.094,0.79,0.116
1360700,neu,-0.8207,0.095,0.864,0.042
1360701,neu,0.0,0.0,1.0,0.0
1360702,neu,0.9429,0.0,0.646,0.354
1360710,neu,0.5859,0.184,0.52,0.296
1360722,neu,-0.6818,0.301,0.699,0.0
1360724,neu,-0.25,0.25,0.75,0.0
1360733,neu,-0.2342,0.18,0.618,0.202
1360734,pos,0.7412,0.0,0.242,0.758
1360735,pos,0.5983,0.0,0.0,1.0
1360739,neu,0.4215,0.104,0.757,0.139
1360751,neu,0.3935,0.222,0.524,0.255
1360752,neu,0.0,0.0,1.0,0.0
1360753,neu,0.0,0.0,1.0,0.0
1360762,neu,0.759,0.104,0.752,0.143
1360763,neu,0.75,0.06,0.677,0.263
1360764,neu,0.5296,0.134,0.68,0.187
1360765,neu,-0.7259,0.373,0.57,0.057
1360766,neu,-0.9289,0.248,0.654,0.098
1360768,neu,0.0,0.0,1.0,0.0
1360769,neu,0.296,0.0,0.645,0.355
1360770,neu,0.802,0.071,0.721,0.208
1360771,neu,0.4404,0.0,0.734,0.266
1360777,neu,0.3926,0.115,0.648,0.238
1360791,neu,0.6355,0.0,0.915,0.085
1360795,neu,-0.5574,0.205,0.795,0.0
1360796,neu,-0.25,0.059,0.941,0.0
1360803,neu,0.5106,0.0,0.736,0.264
1360804,neu,0.0,0.0,1.0,0.0
1360805,neu,-0.7644,0.258,0.742,0.0
1360806,neu,-0.4215,0.066,0.903,0.031
1360807,neu,0.0,0.0,1.0,0.0
1360808,neu,-0.0258,0.168,0.667,0.165
1360809,neu,0.0,0.0,1.0,0.0
1360810,neu,0.0,0.0,1.0,0.0
1360812,neu,0.802,0.0,0.631,0.369
1360813,neu,-0.25,0.153,0.743,0.104
1360814,neu,0.0,0.0,1.0,0.0
1360817,neu,-0.0997,0.1,0.795,0.105
1360821,neu,0.0,0.0,1.0,0.0
1360842,neu,0.6486,0.0,0.899,0.101
1360843,neu,-0.3182,0.066,0.898,0.035
1360853,neu,0.0,0.0,1.0,0.0
1360854,neu,-0.4067,0.193,0.687,0.119
1360856,neu,0.2263,0.0,0.513,0.487
1360859,neu,-0.25,0.304,0.49,0.206
1360862,neu,0.0,0.0,1.0,0.0
1360869,neu,0.0,0.0,1.0,0.0
1360870,neu,0.8481,0.0,0.845,0.155
1360881,neu,-0.3261,0.066,0.894,0.04
1360883,neu,0.2023,0.154,0.614,0.232
1360886,neu,-0.296,0.239,0.761,0.0
1360924,neu,-0.1027,0.102,0.813,0.085
1360931,pos,0.4767,0.0,0.492,0.508
1360932,neu,0.1406,0.0,0.853,0.147
1360933,neu,-0.4463,0.14,0.796,0.064
1360936,neu,0.8225,0.082,0.628,0.29
1360939,neu,-0.967,0.14,0.814,0.046
1360950,neu,0.9669,0.029,0.621,0.35
1360953,neu,-0.8268,0.206,0.665,0.129
1360954,neu,0.5256,0.0,0.702,0.298
1360956,neu,0.0,0.0,1.0,0.0
1360957,neu,0.9012,0.059,0.791,0.151
1360958,neu,0.5897,0.065,0.766,0.168
1360982,pos,0.7964,0.0,0.331,0.669
1360983,neu,-0.1101,0.152,0.678,0.17
1360993,neu,-0.4767,0.156,0.764,0.08
1360997,neu,-0.5609,0.18,0.671,0.148
1360998,neu,0.9482,0.032,0.838,0.13
1361001,neu,0.8764,0.022,0.761,0.217
1361003,neu,0.3321,0.0,0.878,0.122
1361019,neu,0.7677,0.0,0.779,0.221
1361027,neg,-0.8674,0.549,0.451,0.0
1361031,neu,0.0,0.0,1.0,0.0
1361033,neu,-0.5574,0.155,0.845,0.0
1361040,neu,0.8222,0.0,0.62,0.38
1361041,neu,-0.7003,0.345,0.655,0.0
1361045,neu,-0.4404,0.388,0.432,0.18
1361052,pos,0.8051,0.0,0.491,0.509
1361054,neu,0.4019,0.0,0.69,0.31
1361060,neu,-0.3971,0.053,0.947,0.0
1361086,neu,0.0,0.0,1.0,0.0
1361088,neu,-0.7096,0.275,0.644,0.081
1361089,neu,0.9352,0.04,0.647,0.313
1361100,neu,-0.09,0.091,0.826,0.083
1361101,neu,0.5859,0.066,0.756,0.178
1361102,neu,0.7851,0.105,0.717,0.178
1361104,neg,-0.6908,0.61,0.39,0.0
1361106,neg,-0.9689,0.492,0.466,0.043
1361109,neu,0.0,0.0,1.0,0.0
1361110,neu,0.0,0.0,1.0,0.0
1361112,neu,0.0,0.0,1.0,0.0
1361118,neg,-0.0772,1.0,0.0,0.0
1361128,neu,-0.441,0.1,0.871,0.029
1361133,neu,0.8834,0.0,0.691,0.309
1361134,neu,-0.6933,0.274,0.634,0.092
1361135,neu,0.0,0.0,1.0,0.0
1361146,neu,0.9118,0.0,0.787,0.213
1361151,neu,-0.6808,0.315,0.685,0.0
1361152,neu,-0.0516,0.126,0.714,0.16
1361153,neu,0.91,0.081,0.608,0.311
1361163,neu,0.0,0.0,1.0,0.0
1361164,neu,0.0,0.0,1.0,0.0
1361165,neu,0.0,0.0,1.0,0.0
1361171,neu,0.0,0.0,1.0,0.0
1361173,neu,0.0,0.0,1.0,0.0
1361176,neu,-0.4767,0.124,0.876,0.0
1361178,neu,0.6754,0.079,0.728,0.193
1361182,neu,-0.5423,0.467,0.533,0.0
1361183,neu,0.0,0.0,1.0,0.0
1361190,neu,0.0,0.0,1.0,0.0
1361205,neu,0.6808,0.042,0.808,0.15
1361206,neg,-0.8316,0.595,0.405,0.0
1361207,neu,0.1431,0.117,0.71,0.173
1361216,neu,0.0,0.0,1.0,0.0
1361217,neu,0.2732,0.0,0.84,0.16
1361220,neu,-0.0516,0.127,0.719,0.154
1361222,neu,0.0,0.0,1.0,0.0
1361223,neu,-0.2023,0.088,0.912,0.0
1361224,neu,0.4215,0.068,0.799,0.133
1361238,neu,0.7584,0.133,0.701,0.166
1361239,neu,0.1584,0.056,0.83,0.114
1361240,neu,-0.6908,0.273,0.643,0.084
1361241,neu,0.0,0.0,1.0,0.0
1361242,neu,0.0,0.0,1.0,0.0
1361260,neu,0.7876,0.057,0.841,0.102
1361263,neu,0.0,0.0,1.0,0.0
1361266,neu,0.4404,0.0,0.756,0.244
1361267,neu,0.9968,0.07,0.665,0.265
1361269,neu,0.4868,0.169,0.652,0.179
1361272,neu,-0.8764,0.114,0.817,0.068
1361273,neu,-0.9983,0.175,0.754,0.071
1361274,neu,0.3818,0.055,0.871,0.075
1361278,neu,0.9836,0.028,0.795,0.177
1361284,neu,-0.7351,0.286,0.714,0.0
1361289,neu,-0.7296,0.139,0.816,0.045
1361290,neu,0.5106,0.0,0.879,0.121
1361291,neu,-0.25,0.178,0.693,0.129
1361295,neu,0.0,0.0,1.0,0.0
1361305,neu,-0.0232,0.079,0.858,0.063
1361311,neu,0.6597,0.075,0.797,0.128
1361314,neu,0.0,0.0,1.0,0.0
1361322,neu,-0.296,0.037,0.963,0.0
1361324,neu,0.0,0.0,1.0,0.0
1361333,neu,0.0,0.0,1.0,0.0
1361343,neu,0.5994,0.114,0.594,0.292
1361344,neu,0.9961,0.029,0.785,0.187
1361352,neu,0.2023,0.078,0.78,0.142
1361363,neu,0.0,0.0,1.0,0.0
1361367,neu,-0.7948,0.186,0.814,0.0
1361371,neu,-0.4404,0.252,0.613,0.135
1361372,neu,-0.5423,0.171,0.829,0.0
1361375,neu,0.2722,0.048,0.894,0.058
1361378,neu,0.0,0.0,1.0,0.0
1361379,neu,-0.6705,0.191,0.809,0.0
1361382,neu,-0.1027,0.149,0.851,0.0
1361386,neu,0.9054,0.0,0.723,0.277
1361387,neu,0.5563,0.0,0.826,0.174
1361393,neu,-0.7083,0.217,0.681,0.102
1361401,neu,0.8243,0.148,0.616,0.236
1361403,neu,-0.1397,0.186,0.637,0.177
1361404,neu,0.128,0.17,0.566,0.264
1361412,neu,-0.7269,0.277,0.591,0.132
1361414,neu,-0.6249,0.255,0.745,0.0
1361427,neu,-0.024,0.103,0.795,0.102
1361432,neu,0.0,0.0,1.0,0.0
1361433,neu,0.9419,0.0,0.81,0.19
1361437,neu,0.4019,0.0,0.787,0.213
1361438,pos,0.636,0.0,0.323,0.677
1361439,neu,0.0,0.0,1.0,0.0
1361442,neu,-0.8619,0.491,0.509,0.0
1361443,neu,-0.5719,0.124,0.828,0.048
1361445,neu,0.296,0.0,0.802,0.198
1361446,neu,0.0,0.0,1.0,0.0
1361459,neu,0.1877,0.087,0.8,0.113
1361460,neu,-0.9536,0.239,0.689,0.072
1361461,neu,-0.1034,0.095,0.804,0.1
1361475,neu,0.0,0.0,1.0,0.0
1361480,neu,-0.6857,0.127,0.81,0.063
1361481,neu,0.0,0.0,1.0,0.0
1361482,neu,0.0,0.0,1.0,0.0
1361483,neu,0.0,0.0,1.0,0.0
1361484,neu,0.0,0.0,1.0,0.0
1361485,neu,-0.4588,0.081,0.876,0.043
1361486,neu,0.0,0.0,1.0,0.0
1361487,neu,0.0,0.0,1.0,0.0
1361488,neu,0.9641,0.033,0.632,0.335
1361490,neu,0.5574,0.0,0.625,0.375
1361495,neu,0.8639,0.115,0.728,0.158
1361496,neu,0.34,0.0,0.882,0.118
1361498,neu,-0.0516,0.078,0.825,0.097
1361504,neu,0.8555,0.051,0.711,0.237
1361534,neu,0.0,0.0,1.0,0.0
1361535,neu,0.0,0.0,1.0,0.0
1361536,neu,0.9552,0.131,0.683,0.186
1361539,neg,-0.5423,0.475,0.303,0.222
1361542,neu,0.0,0.0,1.0,0.0
1361547,neu,0.0772,0.281,0.413,0.306
1361551,neu,0.0,0.0,1.0,0.0
1361554,pos,0.7065,0.0,0.451,0.549
1361555,neu,0.0,0.0,1.0,0.0
1361556,neu,0.4019,0.213,0.538,0.248
1361557,neu,0.6486,0.0,0.862,0.138
1361589,neu,-0.5484,0.034,0.944,0.022
1361590,neu,0.898,0.09,0.761,0.149
1361594,neu,0.5719,0.0,0.812,0.188
1361597,neu,0.9329,0.114,0.68,0.205
1361605,neu,-0.4939,0.165,0.765,0.071
1361607,neu,0.0,0.0,1.0,0.0
1361613,neu,0.8934,0.038,0.72,0.242
1361614,neu,-0.856,0.221,0.747,0.032
1361619,pos,0.6369,0.0,0.161,0.839
1361620,pos,0.4939,0.0,0.385,0.615
1361626,neu,0.0,0.0,1.0,0.0
1361627,neu,0.0,0.0,1.0,0.0
1361632,neu,-0.3875,0.247,0.753,0.0
1361633,pos,0.9243,0.0,0.374,0.626
1361635,neu,0.0,0.0,1.0,0.0
1361638,neu,-0.2584,0.225,0.775,0.0
1361642,neu,0.0,0.0,1.0,0.0
1361658,neu,-0.1695,0.114,0.886,0.0
1361662,neu,-0.0516,0.118,0.882,0.0
1361663,neu,0.9136,0.0,0.654,0.346
1361664,neu,-0.3818,0.133,0.867,0.0
1361665,neu,-0.7814,0.175,0.825,0.0
1361670,neu,0.4857,0.0,0.69,0.31
1361671,pos,0.8591,0.0,0.296,0.704
1361672,neu,0.0,0.0,1.0,0.0
1361673,neu,-0.6597,0.355,0.645,0.0
1361675,neu,-0.2778,0.16,0.76,0.08
1361676,neg,-0.7783,0.694,0.306,0.0
1361683,neu,0.0,0.0,1.0,0.0
1361684,neu,0.0,0.0,1.0,0.0
1361685,neu,0.0,0.0,1.0,0.0
1361686,neu,0.0,0.0,1.0,0.0
1361687,neu,0.4019,0.0,0.856,0.144
1361691,neu,-0.3612,0.215,0.639,0.146
1361693,neu,0.0,0.0,1.0,0.0
1361695,neu,-0.0144,0.198,0.653,0.149
1361697,pos,0.296,0.0,0.0,1.0
1361698,neu,0.0,0.0,1.0,0.0
1361713,pos,0.8858,0.0,0.441,0.559
1361718,neu,0.1655,0.0,0.933,0.067
1361727,neu,0.4397,0.0,0.804,0.196
1361732,neu,-0.1695,0.217,0.783,0.0
1361733,neu,-0.0097,0.075,0.859,0.066
1361734,neu,0.7391,0.105,0.726,0.169
1361735,neu,-0.8669,0.171,0.728,0.1
1361736,neu,-0.9865,0.277,0.723,0.0
1361737,neu,-0.2617,0.091,0.84,0.069
1361740,neu,-0.8176,0.484,0.516,0.0
1361742,neu,0.8628,0.0,0.822,0.178
1361744,neu,0.296,0.0,0.944,0.056
1361754,neu,0.0,0.0,1.0,0.0
1361759,neu,0.0,0.0,1.0,0.0
1361761,pos,0.6597,0.0,0.481,0.519
1361769,neu,-0.9233,0.122,0.807,0.071
1361774,neu,0.7506,0.0,0.701,0.299
1361775,neu,-0.296,0.216,0.784,0.0
1361776,neu,0.4588,0.109,0.77,0.121
1361785,neu,-0.343,0.145,0.855,0.0
1361791,neu,-0.6081,0.274,0.585,0.141
1361792,neu,0.0772,0.0,0.949,0.051
1361796,neu,0.0,0.0,1.0,0.0
1361797,neu,-0.296,0.18,0.82,0.0
1361799,neu,0.1027,0.158,0.612,0.23
1361801,neu,0.6597,0.0,0.803,0.197
1361806,neu,0.1561,0.059,0.813,0.128
1361808,neu,-0.1027,0.103,0.769,0.128
1361812,neu,-0.3818,0.176,0.721,0.104
1361813,neu,0.0,0.0,1.0,0.0
1361814,neg,-0.2755,0.513,0.487,0.0
1361815,neu,0.7096,0.051,0.762,0.187
1361816,neu,-0.2263,0.119,0.792,0.089
1361818,neu,-0.1796,0.363,0.637,0.0
1361822,neu,0.2263,0.075,0.819,0.106
1361830,neu,0.0,0.0,1.0,0.0
1361838,neu,0.0772,0.0,0.939,0.061
1361841,neu,-0.5994,0.233,0.615,0.153
1361849,neu,0.0,0.0,1.0,0.0
1361850,neu,0.0,0.0,1.0,0.0
1361873,neu,-0.4522,0.248,0.752,0.0
1361875,neu,0.7935,0.046,0.807,0.147
1361880,neu,0.916,0.049,0.612,0.339
1361896,neu,0.5719,0.068,0.775,0.157
1361897,neu,0.1476,0.075,0.839,0.086
1361905,neu,0.0,0.0,1.0,0.0
1361908,neu,-0.5994,0.358,0.642,0.0
1361913,neu,-0.8219,0.217,0.783,0.0
1361917,neu,-0.5106,0.286,0.591,0.123
1361918,neu,-0.2434,0.113,0.823,0.065
1361919,neu,-0.1027,0.412,0.588,0.0
1361924,neu,-0.1027,0.135,0.865,0.0
1361928,pos,0.7424,0.0,0.0,1.0
1361936,neu,0.3903,0.0,0.863,0.137
1361938,neu,0.0,0.0,1.0,0.0
1361940,neu,0.6901,0.0,0.76,0.24
1361941,pos,0.4753,0.0,0.0,1.0
1361954,neu,-0.4019,0.172,0.828,0.0
1361969,neu,0.2449,0.0,0.669,0.331
1361978,neu,0.93,0.017,0.744,0.239
1361986,neu,0.1842,0.074,0.836,0.09
1361990,neu,0.0,0.0,1.0,0.0
1361993,neu,-0.6467,0.344,0.511,0.145
1361995,neu,0.5393,0.077,0.783,0.14
1361996,neu,-0.6812,0.168,0.713,0.119
1361997,neu,0.4408,0.085,0.841,0.075
1361998,neu,-0.8339,0.152,0.818,0.03
1362006,neu,0.1901,0.056,0.836,0.108
1362007,neu,-0.9081,0.35,0.65,0.0
1362008,neu,-0.9471,0.276,0.724,0.0
1362011,neu,-0.1531,0.33,0.4,0.27
1362013,neu,0.9659,0.059,0.694,0.246
1362015,neu,0.7351,0.071,0.732,0.197
1362016,neu,0.0,0.0,1.0,0.0
1362023,neu,0.9925,0.076,0.669,0.254
1362042,neu,0.7717,0.0,0.875,0.125
1362045,pos,0.6588,0.0,0.313,0.687
1362046,neu,0.0,0.0,1.0,0.0
1362047,neu,-0.296,0.18,0.82,0.0
1362051,neu,-0.7405,0.1,0.814,0.086
1362052,neu,-0.9651,0.197,0.702,0.101
1362054,neu,0.0,0.0,1.0,0.0
1362055,neu,-0.1713,0.076,0.856,0.068
1362056,neu,0.5411,0.137,0.685,0.179
1362058,neu,-0.1779,0.098,0.818,0.084
1362061,neu,0.953,0.076,0.787,0.137
1362067,neu,0.1779,0.072,0.794,0.134
1362068,neu,-0.4228,0.168,0.711,0.121
1362076,neu,0.1908,0.101,0.803,0.097
1362083,neu,0.6472,0.017,0.923,0.06
1362084,neu,0.8687,0.0,0.597,0.403
1362097,neu,0.25,0.174,0.58,0.246
1362098,neu,0.8383,0.0,0.72,0.28
1362100,neu,-0.5423,0.467,0.533,0.0
1362101,neu,-0.6892,0.163,0.771,0.066
1362103,neu,-0.5818,0.288,0.58,0.132
1362113,neu,-0.4461,0.189,0.744,0.067
1362121,neu,0.0,0.0,1.0,0.0
1362125,neu,-0.128,0.097,0.903,0.0
1362132,neu,0.0,0.0,1.0,0.0
1362133,neu,0.8625,0.0,0.762,0.238
1362136,neu,0.7281,0.057,0.603,0.34
1362142,neu,0.9539,0.103,0.643,0.253
1362154,neu,-0.7955,0.202,0.723,0.075
1362155,neu,-0.3818,0.146,0.854,0.0
1362156,neu,-0.589,0.182,0.726,0.092
1362157,neu,0.25,0.053,0.828,0.12
1362158,neu,0.2732,0.0,0.909,0.091
1362159,neu,0.0,0.0,1.0,0.0
1362160,neu,0.0,0.0,1.0,0.0
1362161,neu,-0.0572,0.169,0.831,0.0
1362173,neu,0.0,0.0,1.0,0.0
1362174,neu,0.3182,0.0,0.796,0.204
1362175,neu,0.0,0.0,1.0,0.0
1362181,neu,0.0,0.0,1.0,0.0
1362182,neu,0.0,0.0,1.0,0.0
1362185,neu,0.0,0.0,1.0,0.0
1362206,neu,0.0,0.0,1.0,0.0
1362211,neu,-0.5994,0.139,0.795,0.067
1362218,neu,0.6597,0.0,0.597,0.403
1362222,neu,0.9851,0.067,0.771,0.162
1362223,neu,0.8639,0.06,0.733,0.207
1362231,neu,-0.7373,0.228,0.605,0.167
1362259,neu,0.0,0.0,1.0,0.0
1362260,neu,0.0,0.0,1.0,0.0
1362262,neu,-0.9388,0.271,0.633,0.096
1362270,pos,0.4404,0.0,0.256,0.744
1362274,neu,-0.3421,0.096,0.852,0.052
1362275,neu,0.0,0.0,1.0,0.0
1362280,neu,-0.5106,0.195,0.694,0.111
1362288,neu,0.0,0.0,1.0,0.0
1362295,neu,0.3884,0.165,0.675,0.16
1362296,neu,0.049,0.083,0.826,0.091
1362302,neu,0.0,0.0,1.0,0.0
