"Yogi Berra HOF","Gerry Staley"
"Yogi Berra HOF","Tom Sturdivant"
"Yogi Berra HOF","Ralph Terry"
"Yogi Berra HOF","Bob Turley"
"Yogi Berra HOF","George Wilson"
"Tommy Byrne","Andy Carey"
"Tommy Byrne","Tom Carroll"
"Tommy Byrne","Jim Coates"
"Tommy Byrne","Rip Coleman"
"Tommy Byrne","Sonny Dixon"
"Tommy Byrne","Bob Grim"
"Tommy Byrne","Elston Howard"
"Tommy Byrne","Billy Hunter"
"Tommy Byrne","Jim Konstanty"
"Tommy Byrne","Johnny Kucks"
"Tommy Byrne","Don Larsen"
"Tommy Byrne","Jerry Lumpe"
"Tommy Byrne","Mickey McDermott"
"Tommy Byrne","Irv Noren"
"Tommy Byrne","Bobby Richardson"
"Tommy Byrne","Eddie Robinson"
"Tommy Byrne","Norm Siebern"
"Tommy Byrne","Lou Skizas"
"Tommy Byrne","Bill Skowron"
"Tommy Byrne","Enos Slaughter HOF"
"Tommy Byrne","Gerry Staley"
"Tommy Byrne","Tom Sturdivant"
"Tommy Byrne","Ralph Terry"
"Tommy Byrne","Bob Turley"
"Tommy Byrne","George Wilson"
"Tom Carroll","Andy Carey"
"Jim Coates","Andy Carey"
"Rip Coleman","Andy Carey"
"Sonny Dixon","Andy Carey"
"Bob Grim","Andy Carey"
"Elston Howard","Andy Carey"
"Billy Hunter","Andy Carey"
"Jim Konstanty","Andy Carey"
"Johnny Kucks","Andy Carey"
"Don Larsen","Andy Carey"
"Jerry Lumpe","Andy Carey"
"Mickey McDermott","Andy Carey"
"Bobby Richardson","Andy Carey"
"Eddie Robinson","Andy Carey"
"Norm Siebern","Andy Carey"
"Lou Skizas","Andy Carey"
"Bill Skowron","Andy Carey"
"Enos Slaughter HOF","Andy Carey"
"Gerry Staley","Andy Carey"
"Tom Sturdivant","Andy Carey"
"Ralph Terry","Andy Carey"
"Bob Turley","Andy Carey"
"George Wilson","Andy Carey"
"Tom Carroll","Bob Cerv"
"Tom Carroll","Jim Coates"
"Tom Carroll","Jerry Coleman"
"Tom Carroll","Rip Coleman"
"Tom Carroll","Joe Collins"
"Tom Carroll","Sonny Dixon"
"Whitey Ford HOF","Tom Carroll"
"Tom Carroll","Bob Grim"
"Tom Carroll","Elston Howard"
"Tom Carroll","Billy Hunter"
"Tom Carroll","Jim Konstanty"
"Tom Carroll","Johnny Kucks"
"Tom Carroll","Don Larsen"
"Tom Carroll","Jerry Lumpe"
"Tom Carroll","Mickey Mantle HOF"
"Tom Carroll","Billy Martin"
"Tom Carroll","Mickey McDermott"
"Tom Carroll","Gil McDougald"
"Tom Morgan","Tom Carroll"
"Tom Carroll","Irv Noren"
"Tom Carroll","Bobby Richardson"
"Tom Carroll","Phil Rizzuto HOF"
"Tom Carroll","Eddie Robinson"
"Tom Carroll","Norm Siebern"
"Tom Carroll","Charlie Silvera"
"Tom Carroll","Lou Skizas"
"Tom Carroll","Bill Skowron"
"Tom Carroll","Enos Slaughter HOF"
"Tom Carroll","Gerry Staley"
"Tom Sturdivant","Tom Carroll"
"Tom Carroll","Ralph Terry"
"Tom Carroll","Bob Turley"
"Tom Carroll","George Wilson"
"Jim Coates","Bob Cerv"
"Rip Coleman","Bob Cerv"
"Sonny Dixon","Bob Cerv"
"Bob Grim","Bob Cerv"
"Elston Howard","Bob Cerv"
"Bob Cerv","Billy Hunter"
"Jim Konstanty","Bob Cerv"
"Johnny Kucks","Bob Cerv"
"Don Larsen","Bob Cerv"
"Jerry Lumpe","Bob Cerv"
"Mickey McDermott","Bob Cerv"
"Bobby Richardson","Bob Cerv"
"Eddie Robinson","Bob Cerv"
"Norm Siebern","Bob Cerv"
"Lou Skizas","Bob Cerv"
"Bob Cerv","Bill Skowron"
"Enos Slaughter HOF","Bob Cerv"
"Gerry Staley","Bob Cerv"
"Tom Sturdivant","Bob Cerv"
"Ralph Terry","Bob Cerv"
"Bob Turley","Bob Cerv"
"George Wilson","Bob Cerv"
"Jim Coates","Jerry Coleman"
"Rip Coleman","Jim Coates"
"Joe Collins","Jim Coates"
"Sonny Dixon","Jim Coates"
"Whitey Ford HOF","Jim Coates"
"Jim Coates","Bob Grim"
"Jim Coates","Elston Howard"
"Jim Coates","Billy Hunter"
"Jim Konstanty","Jim Coates"
"Johnny Kucks","Jim Coates"
"Jim Coates","Don Larsen"
"Jim Coates","Jerry Lumpe"
"Mickey Mantle HOF","Jim Coates"
"Jim Coates","Billy Martin"
"Mickey McDermott","Jim Coates"
"Jim Coates","Gil McDougald"
"Tom Morgan","Jim Coates"
"Jim Coates","Irv Noren"
"Jim Coates","Bobby Richardson"
"Phil Rizzuto HOF","Jim Coates"
"Jim Coates","Eddie Robinson"
"Norm Siebern","Jim Coates"
"Jim Coates","Charlie Silvera"
"Lou Skizas","Jim Coates"
"Jim Coates","Bill Skowron"
"Jim Coates","Enos Slaughter HOF"
"Jim Coates","Gerry Staley"
"Tom Sturdivant","Jim Coates"
"Ralph Terry","Jim Coates"
"Jim Coates","Bob Turley"
"Jim Coates","George Wilson"
"Rip Coleman","Jerry Coleman"
"Sonny Dixon","Jerry Coleman"
"Jerry Coleman","Bob Grim"
"Jerry Coleman","Elston Howard"
"Jerry Coleman","Billy Hunter"
"Jim Konstanty","Jerry Coleman"
"Johnny Kucks","Jerry Coleman"
"Jerry Coleman","Don Larsen"
"Jerry Lumpe","Jerry Coleman"
"Mickey McDermott","Jerry Coleman"
"Jerry Coleman","Bobby Richardson"
"Jerry Coleman","Eddie Robinson"
"Norm Siebern","Jerry Coleman"
"Lou Skizas","Jerry Coleman"
"Jerry Coleman","Bill Skowron"
"Jerry Coleman","Enos Slaughter HOF"
"Jerry Coleman","Gerry Staley"
"Tom Sturdivant","Jerry Coleman"
"Ralph Terry","Jerry Coleman"
"Jerry Coleman","Bob Turley"
"Jerry Coleman","George Wilson"
"Rip Coleman","Joe Collins"
"Sonny Dixon","Rip Coleman"
"Whitey Ford HOF","Rip Coleman"
"Rip Coleman","Bob Grim"
"Rip Coleman","Elston Howard"
"Rip Coleman","Billy Hunter"
"Rip Coleman","Jim Konstanty"
"Rip Coleman","Johnny Kucks"
"Rip Coleman","Don Larsen"
"Rip Coleman","Jerry Lumpe"
"Rip Coleman","Mickey Mantle HOF"
"Rip Coleman","Billy Martin"
"Rip Coleman","Mickey McDermott"
"Rip Coleman","Gil McDougald"
"Tom Morgan","Rip Coleman"
"Rip Coleman","Irv Noren"
"Rip Coleman","Bobby Richardson"
"Rip Coleman","Phil Rizzuto HOF"
"Rip Coleman","Eddie Robinson"
"Rip Coleman","Norm Siebern"
"Rip Coleman","Charlie Silvera"
"Rip Coleman","Lou Skizas"
"Rip Coleman","Bill Skowron"
"Rip Coleman","Enos Slaughter HOF"
"Rip Coleman","Gerry Staley"
"Tom Sturdivant","Rip Coleman"
"Rip Coleman","Ralph Terry"
"Rip Coleman","Bob Turley"
"Rip Coleman","George Wilson"
"Sonny Dixon","Joe Collins"
"Joe Collins","Bob Grim"
"Joe Collins","Elston Howard"
"Joe Collins","Billy Hunter"
"Joe Collins","Jim Konstanty"
"Johnny Kucks","Joe Collins"
"Joe Collins","Don Larsen"
"Joe Collins","Jerry Lumpe"
"Mickey McDermott","Joe Collins"
"Joe Collins","Bobby Richardson"
"Joe Collins","Eddie Robinson"
"Norm Siebern","Joe Collins"
"Lou Skizas","Joe Collins"
"Joe Collins","Bill Skowron"
"Joe Collins","Enos Slaughter HOF"
"Joe Collins","Gerry Staley"
"Tom Sturdivant","Joe Collins"
"Ralph Terry","Joe Collins"
"Joe Collins","Bob Turley"
"Joe Collins","George Wilson"
"Whitey Ford HOF","Sonny Dixon"
"Sonny Dixon","Bob Grim"
"Sonny Dixon","Elston Howard"
"Sonny Dixon","Billy Hunter"
"Sonny Dixon","Jim Konstanty"
"Sonny Dixon","Johnny Kucks"
"Sonny Dixon","Don Larsen"
"Sonny Dixon","Jerry Lumpe"
"Sonny Dixon","Mickey Mantle HOF"
"Sonny Dixon","Billy Martin"
"Sonny Dixon","Mickey McDermott"
"Sonny Dixon","Gil McDougald"
"Tom Morgan","Sonny Dixon"
"Sonny Dixon","Irv Noren"
"Sonny Dixon","Bobby Richardson"
"Sonny Dixon","Phil Rizzuto HOF"
"Sonny Dixon","Eddie Robinson"
"Sonny Dixon","Norm Siebern"
"Sonny Dixon","Charlie Silvera"
"Sonny Dixon","Lou Skizas"
"Sonny Dixon","Bill Skowron"
"Sonny Dixon","Enos Slaughter HOF"
"Sonny Dixon","Gerry Staley"
"Tom Sturdivant","Sonny Dixon"
"Sonny Dixon","Ralph Terry"
"Sonny Dixon","Bob Turley"
"Sonny Dixon","George Wilson"
"Whitey Ford HOF","Bob Grim"
"Whitey Ford HOF","Elston Howard"
"Whitey Ford HOF","Billy Hunter"
"Whitey Ford HOF","Jim Konstanty"
"Whitey Ford HOF","Johnny Kucks"
"Whitey Ford HOF","Don Larsen"
"Whitey Ford HOF","Jerry Lumpe"
"Whitey Ford HOF","Mickey McDermott"
"Whitey Ford HOF","Tom Morgan"
"Whitey Ford HOF","Bobby Richardson"
"Whitey Ford HOF","Eddie Robinson"
"Whitey Ford HOF","Norm Siebern"
"Whitey Ford HOF","Lou Skizas"
"Whitey Ford HOF","Bill Skowron"
"Whitey Ford HOF","Enos Slaughter HOF"
"Whitey Ford HOF","Gerry Staley"
"Whitey Ford HOF","Tom Sturdivant"
"Whitey Ford HOF","Ralph Terry"
"Whitey Ford HOF","Bob Turley"
"Whitey Ford HOF","George Wilson"
"Elston Howard","Bob Grim"
"Bob Grim","Billy Hunter"
"Jim Konstanty","Bob Grim"
"Johnny Kucks","Bob Grim"
"Don Larsen","Bob Grim"
"Jerry Lumpe","Bob Grim"
"Mickey Mantle HOF","Bob Grim"
"Bob Grim","Billy Martin"
"Mickey McDermott","Bob Grim"
"Gil McDougald","Bob Grim"
"Tom Morgan","Bob Grim"
"Irv Noren","Bob Grim"
"Bobby Richardson","Bob Grim"
"Phil Rizzuto HOF","Bob Grim"
"Eddie Robinson","Bob Grim"
"Norm Siebern","Bob Grim"
"Charlie Silvera","Bob Grim"
"Lou Skizas","Bob Grim"
"Bob Grim","Bill Skowron"
"Enos Slaughter HOF","Bob Grim"
"Gerry Staley","Bob Grim"
"Tom Sturdivant","Bob Grim"
"Ralph Terry","Bob Grim"
"Bob Turley","Bob Grim"
"George Wilson","Bob Grim"
"Elston Howard","Billy Hunter"
"Jim Konstanty","Elston Howard"
"Johnny Kucks","Elston Howard"
"Elston Howard","Don Larsen"
"Jerry Lumpe","Elston Howard"
"Mickey Mantle HOF","Elston Howard"
"Elston Howard","Billy Martin"
"Mickey McDermott","Elston Howard"
"Gil McDougald","Elston Howard"
"Tom Morgan","Elston Howard"
"Irv Noren","Elston Howard"
"Elston Howard","Bobby Richardson"
"Phil Rizzuto HOF","Elston Howard"
"Elston Howard","Eddie Robinson"
"Norm Siebern","Elston Howard"
"Elston Howard","Charlie Silvera"
"Lou Skizas","Elston Howard"
"Elston Howard","Bill Skowron"
"Enos Slaughter HOF","Elston Howard"
"Gerry Staley","Elston Howard"
"Tom Sturdivant","Elston Howard"
"Ralph Terry","Elston Howard"
"Elston Howard","Bob Turley"
"George Wilson","Elston Howard"
"Jim Konstanty","Billy Hunter"
"Johnny Kucks","Billy Hunter"
"Don Larsen","Billy Hunter"
"Jerry Lumpe","Billy Hunter"
"Mickey Mantle HOF","Billy Hunter"
"Billy Martin","Billy Hunter"
"Mickey McDermott","Billy Hunter"
"Gil McDougald","Billy Hunter"
"Tom Morgan","Billy Hunter"
"Irv Noren","Billy Hunter"
"Bobby Richardson","Billy Hunter"
"Phil Rizzuto HOF","Billy Hunter"
"Eddie Robinson","Billy Hunter"
"Norm Siebern","Billy Hunter"
"Charlie Silvera","Billy Hunter"
"Lou Skizas","Billy Hunter"
"Billy Hunter","Bill Skowron"
"Enos Slaughter HOF","Billy Hunter"
"Gerry Staley","Billy Hunter"
"Tom Sturdivant","Billy Hunter"
"Ralph Terry","Billy Hunter"
"Bob Turley","Billy Hunter"
"George Wilson","Billy Hunter"
"Johnny Kucks","Jim Konstanty"
"Jim Konstanty","Don Larsen"
"Jim Konstanty","Jerry Lumpe"
"Mickey Mantle HOF","Jim Konstanty"
"Jim Konstanty","Billy Martin"
"Mickey McDermott","Jim Konstanty"
"Jim Konstanty","Gil McDougald"
"Tom Morgan","Jim Konstanty"
"Jim Konstanty","Irv Noren"
"Jim Konstanty","Bobby Richardson"
"Phil Rizzuto HOF","Jim Konstanty"
"Jim Konstanty","Eddie Robinson"
"Norm Siebern","Jim Konstanty"
"Jim Konstanty","Charlie Silvera"
"Lou Skizas","Jim Konstanty"
"Jim Konstanty","Bill Skowron"
"Jim Konstanty","Enos Slaughter HOF"
"Jim Konstanty","Gerry Staley"
"Tom Sturdivant","Jim Konstanty"
"Ralph Terry","Jim Konstanty"
"Jim Konstanty","Bob Turley"
"Jim Konstanty","George Wilson"
"Johnny Kucks","Don Larsen"
"Johnny Kucks","Jerry Lumpe"
"Mickey Mantle HOF","Johnny Kucks"
"Johnny Kucks","Billy Martin"
"Mickey McDermott","Johnny Kucks"
"Johnny Kucks","Gil McDougald"
"Tom Morgan","Johnny Kucks"
"Johnny Kucks","Irv Noren"
"Johnny Kucks","Bobby Richardson"
"Phil Rizzuto HOF","Johnny Kucks"
"Johnny Kucks","Eddie Robinson"
"Norm Siebern","Johnny Kucks"
"Johnny Kucks","Charlie Silvera"
"Lou Skizas","Johnny Kucks"
"Johnny Kucks","Bill Skowron"
"Johnny Kucks","Enos Slaughter HOF"
"Johnny Kucks","Gerry Staley"
"Tom Sturdivant","Johnny Kucks"
"Ralph Terry","Johnny Kucks"
"Johnny Kucks","Bob Turley"
"Johnny Kucks","George Wilson"
"Jerry Lumpe","Don Larsen"
"Mickey Mantle HOF","Don Larsen"
"Don Larsen","Billy Martin"
"Mickey McDermott","Don Larsen"
"Gil McDougald","Don Larsen"
"Tom Morgan","Don Larsen"
"Irv Noren","Don Larsen"
"Don Larsen","Bobby Richardson"
"Phil Rizzuto HOF","Don Larsen"
"Eddie Robinson","Don Larsen"
"Norm Siebern","Don Larsen"
"Don Larsen","Charlie Silvera"
"Lou Skizas","Don Larsen"
"Don Larsen","Bill Skowron"
"Enos Slaughter HOF","Don Larsen"
"Gerry Staley","Don Larsen"
"Tom Sturdivant","Don Larsen"
"Ralph Terry","Don Larsen"
"Don Larsen","Bob Turley"
"George Wilson","Don Larsen"
"Mickey Mantle HOF","Jerry Lumpe"
"Jerry Lumpe","Billy Martin"
"Mickey McDermott","Jerry Lumpe"
"Jerry Lumpe","Gil McDougald"
"Tom Morgan","Jerry Lumpe"
"Jerry Lumpe","Irv Noren"
"Jerry Lumpe","Bobby Richardson"
"Phil Rizzuto HOF","Jerry Lumpe"
"Jerry Lumpe","Eddie Robinson"
"Norm Siebern","Jerry Lumpe"
"Jerry Lumpe","Charlie Silvera"
"Lou Skizas","Jerry Lumpe"
"Jerry Lumpe","Bill Skowron"
"Jerry Lumpe","Enos Slaughter HOF"
"Jerry Lumpe","Gerry Staley"
"Tom Sturdivant","Jerry Lumpe"
"Ralph Terry","Jerry Lumpe"
"Jerry Lumpe","Bob Turley"
"Jerry Lumpe","George Wilson"
"Mickey McDermott","Mickey Mantle HOF"
"Mickey Mantle HOF","Bobby Richardson"
"Mickey Mantle HOF","Eddie Robinson"
"Norm Siebern","Mickey Mantle HOF"
"Mickey Mantle HOF","Lou Skizas"
"Mickey Mantle HOF","Bill Skowron"
"Mickey Mantle HOF","Enos Slaughter HOF"
"Mickey Mantle HOF","Gerry Staley"
"Tom Sturdivant","Mickey Mantle HOF"
"Ralph Terry","Mickey Mantle HOF"
"Mickey Mantle HOF","Bob Turley"
"Mickey Mantle HOF","George Wilson"
"Mickey McDermott","Billy Martin"
"Bobby Richardson","Billy Martin"
"Eddie Robinson","Billy Martin"
"Norm Siebern","Billy Martin"
"Lou Skizas","Billy Martin"
"Billy Martin","Bill Skowron"
"Enos Slaughter HOF","Billy Martin"
"Gerry Staley","Billy Martin"
"Tom Sturdivant","Billy Martin"
"Ralph Terry","Billy Martin"
"Bob Turley","Billy Martin"
"George Wilson","Billy Martin"
"Mickey McDermott","Gil McDougald"
"Tom Morgan","Mickey McDermott"
"Mickey McDermott","Irv Noren"
"Mickey McDermott","Bobby Richardson"
"Phil Rizzuto HOF","Mickey McDermott"
"Mickey McDermott","Eddie Robinson"
"Norm Siebern","Mickey McDermott"
"Mickey McDermott","Charlie Silvera"
"Mickey McDermott","Lou Skizas"
"Mickey McDermott","Bill Skowron"
"Mickey McDermott","Enos Slaughter HOF"
"Mickey McDermott","Gerry Staley"
"Tom Sturdivant","Mickey McDermott"
"Ralph Terry","Mickey McDermott"
"Mickey McDermott","Bob Turley"
"Mickey McDermott","George Wilson"
"Gil McDougald","Bobby Richardson"
"Gil McDougald","Eddie Robinson"
"Norm Siebern","Gil McDougald"
"Lou Skizas","Gil McDougald"
"Gil McDougald","Bill Skowron"
"Gil McDougald","Enos Slaughter HOF"
"Gil McDougald","Gerry Staley"
"Tom Sturdivant","Gil McDougald"
"Ralph Terry","Gil McDougald"
"Gil McDougald","Bob Turley"
"Gil McDougald","George Wilson"
"Tom Morgan","Bobby Richardson"
"Tom Morgan","Eddie Robinson"
"Tom Morgan","Norm Siebern"
"Tom Morgan","Lou Skizas"
"Tom Morgan","Bill Skowron"
"Tom Morgan","Enos Slaughter HOF"
"Tom Morgan","Gerry Staley"
"Tom Sturdivant","Tom Morgan"
"Tom Morgan","Ralph Terry"
"Tom Morgan","Bob Turley"
"Tom Morgan","George Wilson"
"Irv Noren","Bobby Richardson"
"Irv Noren","Eddie Robinson"
"Norm Siebern","Irv Noren"
"Lou Skizas","Irv Noren"
"Irv Noren","Bill Skowron"
"Irv Noren","Enos Slaughter HOF"
"Irv Noren","Gerry Staley"
"Tom Sturdivant","Irv Noren"
"Ralph Terry","Irv Noren"
"Irv Noren","Bob Turley"
"Irv Noren","George Wilson"
"Phil Rizzuto HOF","Bobby Richardson"
"Eddie Robinson","Bobby Richardson"
"Norm Siebern","Bobby Richardson"
"Charlie Silvera","Bobby Richardson"
"Lou Skizas","Bobby Richardson"
"Bobby Richardson","Bill Skowron"
"Enos Slaughter HOF","Bobby Richardson"
"Gerry Staley","Bobby Richardson"
"Tom Sturdivant","Bobby Richardson"
"Ralph Terry","Bobby Richardson"
"Bobby Richardson","Bob Turley"
"George Wilson","Bobby Richardson"
"Phil Rizzuto HOF","Eddie Robinson"
"Phil Rizzuto HOF","Norm Siebern"
"Phil Rizzuto HOF","Lou Skizas"
"Phil Rizzuto HOF","Bill Skowron"
"Phil Rizzuto HOF","Enos Slaughter HOF"
"Phil Rizzuto HOF","Gerry Staley"
"Tom Sturdivant","Phil Rizzuto HOF"
"Ralph Terry","Phil Rizzuto HOF"
"Phil Rizzuto HOF","Bob Turley"
"Phil Rizzuto HOF","George Wilson"
"Norm Siebern","Eddie Robinson"
"Eddie Robinson","Charlie Silvera"
"Lou Skizas","Eddie Robinson"
"Eddie Robinson","Bill Skowron"
"Enos Slaughter HOF","Eddie Robinson"
"Gerry Staley","Eddie Robinson"
"Tom Sturdivant","Eddie Robinson"
"Ralph Terry","Eddie Robinson"
"Eddie Robinson","Bob Turley"
"George Wilson","Eddie Robinson"
"Norm Siebern","Charlie Silvera"
"Norm Siebern","Lou Skizas"
"Norm Siebern","Bill Skowron"
"Norm Siebern","Enos Slaughter HOF"
"Norm Siebern","Gerry Staley"
"Tom Sturdivant","Norm Siebern"
"Ralph Terry","Norm Siebern"
"Norm Siebern","Bob Turley"
"Norm Siebern","George Wilson"
"Lou Skizas","Charlie Silvera"
"Charlie Silvera","Bill Skowron"
"Enos Slaughter HOF","Charlie Silvera"
"Gerry Staley","Charlie Silvera"
"Tom Sturdivant","Charlie Silvera"
"Ralph Terry","Charlie Silvera"
"Charlie Silvera","Bob Turley"
"George Wilson","Charlie Silvera"
"Lou Skizas","Bill Skowron"
"Lou Skizas","Enos Slaughter HOF"
"Lou Skizas","Gerry Staley"
"Tom Sturdivant","Lou Skizas"
"Ralph Terry","Lou Skizas"
"Lou Skizas","Bob Turley"
"Lou Skizas","George Wilson"
"Enos Slaughter HOF","Bill Skowron"
"Gerry Staley","Bill Skowron"
"Tom Sturdivant","Bill Skowron"
"Ralph Terry","Bill Skowron"
"Bob Turley","Bill Skowron"
"George Wilson","Bill Skowron"
"Gerry Staley","Enos Slaughter HOF"
"Tom Sturdivant","Enos Slaughter HOF"
"Ralph Terry","Enos Slaughter HOF"
"Enos Slaughter HOF","Bob Turley"
"George Wilson","Enos Slaughter HOF"
"Tom Sturdivant","Gerry Staley"
"Ralph Terry","Gerry Staley"
"Gerry Staley","Bob Turley"
"Gerry Staley","George Wilson"
"Tom Sturdivant","Ralph Terry"
"Tom Sturdivant","Bob Turley"
"Tom Sturdivant","George Wilson"
"Ralph Terry","Bob Turley"
"Ralph Terry","George Wilson"
"George Wilson","Bob Turley"
"Hank Bauer","Fritz Brickell"
"Hank Bauer","Bobby Del Greco"
"Murry Dickson","Hank Bauer"
"Hank Bauer","Art Ditmar"
"Ryne Duren","Hank Bauer"
"Johnny James","Hank Bauer"
"Hank Bauer","Darrell Johnson"
"Tony Kubek","Hank Bauer"
"Hank Bauer","Duke Maas"
"Sal Maglie","Hank Bauer"
"Zach Monroe","Hank Bauer"
"Hank Bauer","Bobby Shantz"
"Harry Simpson","Hank Bauer"
"Marv Throneberry","Hank Bauer"
"Virgil Trucks","Hank Bauer"
"Yogi Berra HOF","Fritz Brickell"
"Yogi Berra HOF","Bobby Del Greco"
"Yogi Berra HOF","Murry Dickson"
"Yogi Berra HOF","Art Ditmar"
"Yogi Berra HOF","Ryne Duren"
"Yogi Berra HOF","Johnny James"
"Yogi Berra HOF","Darrell Johnson"
"Yogi Berra HOF","Tony Kubek"
"Yogi Berra HOF","Duke Maas"
"Yogi Berra HOF","Sal Maglie"
"Zach Monroe","Yogi Berra HOF"
"Yogi Berra HOF","Bobby Shantz"
"Yogi Berra HOF","Harry Simpson"
"Yogi Berra HOF","Marv Throneberry"
"Yogi Berra HOF","Virgil Trucks"
"Fritz Brickell","Andy Carey"
"Fritz Brickell","Bobby Del Greco"
"Murry Dickson","Fritz Brickell"
"Fritz Brickell","Art Ditmar"
"Ryne Duren","Fritz Brickell"
"Whitey Ford HOF","Fritz Brickell"
"Fritz Brickell","Bob Grim"
"Fritz Brickell","Elston Howard"
"Johnny James","Fritz Brickell"
"Fritz Brickell","Darrell Johnson"
"Tony Kubek","Fritz Brickell"
"Johnny Kucks","Fritz Brickell"
"Fritz Brickell","Don Larsen"
"Jerry Lumpe","Fritz Brickell"
"Fritz Brickell","Duke Maas"
"Sal Maglie","Fritz Brickell"
"Mickey Mantle HOF","Fritz Brickell"
"Gil McDougald","Fritz Brickell"
"Zach Monroe","Fritz Brickell"
"Fritz Brickell","Bobby Richardson"
"Fritz Brickell","Bobby Shantz"
"Norm Siebern","Fritz Brickell"
"Harry Simpson","Fritz Brickell"
"Fritz Brickell","Bill Skowron"
"Fritz Brickell","Enos Slaughter HOF"
"Tom Sturdivant","Fritz Brickell"
"Marv Throneberry","Fritz Brickell"
"Virgil Trucks","Fritz Brickell"
"Fritz Brickell","Bob Turley"
"Bobby Del Greco","Andy Carey"
"Murry Dickson","Andy Carey"
"Art Ditmar","Andy Carey"
"Ryne Duren","Andy Carey"
"Johnny James","Andy Carey"
"Darrell Johnson","Andy Carey"
"Tony Kubek","Andy Carey"
"Duke Maas","Andy Carey"
"Sal Maglie","Andy Carey"
"Zach Monroe","Andy Carey"
"Bobby Shantz","Andy Carey"
"Harry Simpson","Andy Carey"
"Marv Throneberry","Andy Carey"
"Virgil Trucks","Andy Carey"
"Murry Dickson","Bobby Del Greco"
"Bobby Del Greco","Art Ditmar"
"Ryne Duren","Bobby Del Greco"
"Whitey Ford HOF","Bobby Del Greco"
"Bobby Del Greco","Bob Grim"
"Elston Howard","Bobby Del Greco"
"Johnny James","Bobby Del Greco"
"Darrell Johnson","Bobby Del Greco"
"Tony Kubek","Bobby Del Greco"
"Johnny Kucks","Bobby Del Greco"
"Don Larsen","Bobby Del Greco"
"Jerry Lumpe","Bobby Del Greco"
"Duke Maas","Bobby Del Greco"
"Sal Maglie","Bobby Del Greco"
"Mickey Mantle HOF","Bobby Del Greco"
"Gil McDougald","Bobby Del Greco"
"Zach Monroe","Bobby Del Greco"
"Bobby Richardson","Bobby Del Greco"
"Bobby Shantz","Bobby Del Greco"
"Norm Siebern","Bobby Del Greco"
"Harry Simpson","Bobby Del Greco"
"Bobby Del Greco","Bill Skowron"
"Enos Slaughter HOF","Bobby Del Greco"
"Tom Sturdivant","Bobby Del Greco"
"Marv Throneberry","Bobby Del Greco"
"Virgil Trucks","Bobby Del Greco"
"Bobby Del Greco","Bob Turley"
"Murry Dickson","Art Ditmar"
"Ryne Duren","Murry Dickson"
"Whitey Ford HOF","Murry Dickson"
"Murry Dickson","Bob Grim"
"Murry Dickson","Elston Howard"
"Murry Dickson","Johnny James"
"Murry Dickson","Darrell Johnson"
"Tony Kubek","Murry Dickson"
"Murry Dickson","Johnny Kucks"
"Murry Dickson","Don Larsen"
"Murry Dickson","Jerry Lumpe"
"Murry Dickson","Duke Maas"
"Sal Maglie","Murry Dickson"
"Murry Dickson","Mickey Mantle HOF"
"Murry Dickson","Gil McDougald"
"Zach Monroe","Murry Dickson"
"Murry Dickson","Bobby Richardson"
"Murry Dickson","Bobby Shantz"
"Norm Siebern","Murry Dickson"
"Murry Dickson","Harry Simpson"
"Murry Dickson","Bill Skowron"
"Murry Dickson","Enos Slaughter HOF"
"Tom Sturdivant","Murry Dickson"
"Murry Dickson","Marv Throneberry"
"Virgil Trucks","Murry Dickson"
"Murry Dickson","Bob Turley"
"Ryne Duren","Art Ditmar"
"Whitey Ford HOF","Art Ditmar"
"Bob Grim","Art Ditmar"
"Elston Howard","Art Ditmar"
"Johnny James","Art Ditmar"
"Darrell Johnson","Art Ditmar"
"Tony Kubek","Art Ditmar"
"Johnny Kucks","Art Ditmar"
"Don Larsen","Art Ditmar"
"Jerry Lumpe","Art Ditmar"
"Duke Maas","Art Ditmar"
"Sal Maglie","Art Ditmar"
"Mickey Mantle HOF","Art Ditmar"
"Gil McDougald","Art Ditmar"
"Zach Monroe","Art Ditmar"
"Bobby Richardson","Art Ditmar"
"Bobby Shantz","Art Ditmar"
"Norm Siebern","Art Ditmar"
"Harry Simpson","Art Ditmar"
"Bill Skowron","Art Ditmar"
"Enos Slaughter HOF","Art Ditmar"
"Tom Sturdivant","Art Ditmar"
"Marv Throneberry","Art Ditmar"
"Virgil Trucks","Art Ditmar"
"Bob Turley","Art Ditmar"
"Whitey Ford HOF","Ryne Duren"
"Ryne Duren","Bob Grim"
"Ryne Duren","Elston Howard"
"Ryne Duren","Johnny James"
"Ryne Duren","Darrell Johnson"
"Tony Kubek","Ryne Duren"
"Ryne Duren","Johnny Kucks"
"Ryne Duren","Don Larsen"
"Ryne Duren","Jerry Lumpe"
"Ryne Duren","Duke Maas"
"Sal Maglie","Ryne Duren"
"Ryne Duren","Mickey Mantle HOF"
"Ryne Duren","Gil McDougald"
"Zach Monroe","Ryne Duren"
"Ryne Duren","Bobby Richardson"
"Ryne Duren","Bobby Shantz"
"Ryne Duren","Norm Siebern"
"Ryne Duren","Harry Simpson"
"Ryne Duren","Bill Skowron"
"Ryne Duren","Enos Slaughter HOF"
"Tom Sturdivant","Ryne Duren"
"Ryne Duren","Marv Throneberry"
"Virgil Trucks","Ryne Duren"
"Ryne Duren","Bob Turley"
"Whitey Ford HOF","Johnny James"
"Whitey Ford HOF","Darrell Johnson"
